,lat,lon,,
15902,41.81505833,-87.65434333,"Chicago, IL",
15903,41.812965,-87.65009,"Chicago, IL",
15904,41.81109,-87.659505,"Chicago, IL",
15905,41.81088,-87.653175,"Chicago, IL",
15906,41.80878833,-87.64299167,"Chicago, IL",
15907,41.80865167,-87.63523833,"Chicago, IL",
15908,41.81125833,-87.63823333,"Chicago, IL",
15909,41.813535,-87.640975,"Chicago, IL",
15910,41.81301167,-87.64380833,"Chicago, IL",
15911,41.81637667,-87.64094833,"Chicago, IL",
15912,41.82053833,-87.63157833,"Chicago, IL",
15913,41.821599,-87.63553,"Chicago, IL",
15914,41.82067333,-87.63882833,"Chicago, IL",
15915,41.81905167,-87.64332833,"Chicago, IL",
15916,41.823975,-87.6261,"Chicago, IL",
15917,41.81333667,-87.62826,"Chicago, IL",
15918,41.84584833,-87.66626333,"Chicago, IL",
15919,41.84405167,-87.680115,"Chicago, IL",
15920,41.840985,-87.68578167,"Chicago, IL",
15921,41.85035,-87.67068667,"Chicago, IL",
15922,41.83824833,-87.695885,"Chicago, IL",
15923,41.83979,-87.692215,"Chicago, IL",
15924,41.832165,-87.71077167,"Chicago, IL",
15925,41.83099167,-87.71718333,"Chicago, IL",
15926,41.84165667,-87.68436333,"Chicago, IL",
15927,41.85141833,-87.67099333,"Chicago, IL",
15928,41.84900667,-87.67393333,"Chicago, IL",
15929,41.84788167,-87.681385,"Chicago, IL",
15930,41.8432,-87.69621333,"Chicago, IL",
15931,41.83509,-87.71562,"Chicago, IL",
15932,41.83887833,-87.70676,"Chicago, IL",
15933,41.83766667,-87.70023,"Chicago, IL",
15934,41.85245833,-87.66599167,"Chicago, IL",
15935,41.845585,-87.68848333,"Chicago, IL",
15936,41.84941,-87.67815333,"Chicago, IL",
15937,41.84402,-87.67574,"Chicago, IL",
15938,41.84997333,-87.66579833,"Chicago, IL",
15939,41.83721333,-87.710425,"Chicago, IL",
15940,41.837795,-87.62733833,"Chicago, IL",
15941,41.83500333,-87.62761,"Chicago, IL",
15942,41.83823833,-87.62326833,"Chicago, IL",
15943,41.83601333,-87.61858167,"Chicago, IL",
15944,41.84024667,-87.60826833,"Chicago, IL",
15945,41.83496333,-87.62401333,"Chicago, IL",
15946,41.83329667,-87.62925333,"Chicago, IL",
15947,41.830745,-87.63165833,"Chicago, IL",
15948,41.836975,-87.62392833,"Chicago, IL",
15949,41.83033,-87.62376333,"Chicago, IL",
15950,41.82786333,-87.60877333,"Chicago, IL",
15951,41.82743167,-87.62243833,"Chicago, IL",
15952,41.82894833,-87.62407333,"Chicago, IL",
15953,41.82493667,-87.62355333,"Chicago, IL",
15954,41.82017667,-87.624095,"Chicago, IL",
15955,41.81954333,-87.62706667,"Chicago, IL",
15956,41.80912,-87.62224333,"Chicago, IL",
15957,41.80725333,-87.62224833,"Chicago, IL",
15958,41.80517333,-87.624825,"Chicago, IL",
15959,41.79897333,-87.62509167,"Chicago, IL",
15960,41.789845,-87.62626333,"Chicago, IL",
15961,41.79390333,-87.62484667,"Chicago, IL",
15962,41.78668833,-87.70463167,"Chicago, IL",
15963,41.78670833,-87.70095333,"Chicago, IL",
15964,41.78681,-87.69485667,"Chicago, IL",
15965,41.78821667,-87.68560167,"Chicago, IL",
15966,41.79004833,-87.68873167,"Chicago, IL",
15967,41.791965,-87.68421667,"Chicago, IL",
15968,41.792705,-87.688375,"Chicago, IL",
15969,41.79189333,-87.69244,"Chicago, IL",
15970,41.78943833,-87.69618333,"Chicago, IL",
15971,41.78978833,-87.70289,"Chicago, IL",
15972,41.79168333,-87.70904,"Chicago, IL",
15973,41.79539,-87.707925,"Chicago, IL",
15974,41.79579667,-87.71155167,"Chicago, IL",
15975,41.799025,-87.710465,"Chicago, IL",
15976,41.80107333,-87.70942167,"Chicago, IL",
15977,41.80620667,-87.71142167,"Chicago, IL",
15978,41.81001667,-87.70706833,"Chicago, IL",
15979,41.81033667,-87.71119,"Chicago, IL",
15980,41.81364333,-87.70721,"Chicago, IL",
15981,41.81357333,-87.711845,"Chicago, IL",
15982,41.81530167,-87.709765,"Chicago, IL",
15983,41.82452167,-87.71556167,"Chicago, IL",
15984,41.76911833,-87.683715,"Chicago, IL",
15985,41.77404167,-87.67526167,"Chicago, IL",
15986,41.75983,-87.67612,"Chicago, IL",
15987,41.77159333,-87.66666667,"Chicago, IL",
15988,41.767685,-87.66786333,"Chicago, IL",
15989,41.76130833,-87.66612333,"Chicago, IL",
15990,41.762788,-87.682724,"Chicago, IL",
15991,41.759385,-87.67998833,"Chicago, IL",
15992,41.76255667,-87.67339667,"Chicago, IL",
15993,41.78163333,-87.67554167,"Chicago, IL",
15994,41.75904,-87.67053833,"Chicago, IL",
15995,41.77586167,-87.68292,"Chicago, IL",
15996,41.76621333,-87.67611167,"Chicago, IL",
15997,41.77207167,-87.68009833,"Chicago, IL",
15998,41.78380667,-87.67158333,"Chicago, IL",
15999,41.76178333,-87.66974167,"Chicago, IL",
16000,41.75946,-87.68343833,"Chicago, IL",
16001,41.773035,-87.6833,"Chicago, IL",
16002,41.76863167,-87.68017833,"Chicago, IL",
16003,41.75456167,-87.67121667,"Chicago, IL",
16004,41.75559,-87.676735,"Chicago, IL",
16005,41.75730667,-87.67026833,"Chicago, IL",
16006,41.75151333,-87.67687333,"Chicago, IL",
16007,41.74882667,-87.67471833,"Chicago, IL",
16008,41.74505,-87.676325,"Chicago, IL",
16009,41.743025,-87.68328,"Chicago, IL",
16010,41.735645,-87.68378833,"Chicago, IL",
16011,41.74242667,-87.67689333,"Chicago, IL",
16012,41.74110833,-87.67697,"Chicago, IL",
16013,41.74985833,-87.67259333,"Chicago, IL",
16014,41.7507,-87.66603,"Chicago, IL",
16015,41.75036167,-87.67305167,"Chicago, IL",
16016,41.77670167,-87.73920333,"Chicago, IL",
16017,41.77665833,-87.73483333,"Chicago, IL",
16018,41.77539167,-87.72909667,"Chicago, IL",
16019,41.7751,-87.72322333,"Chicago, IL",
16020,41.77830333,-87.72605,"Chicago, IL",
16021,41.776866,-87.72204,"Chicago, IL",
16022,41.778272,-87.717748,"Chicago, IL",
16023,41.778279,-87.715303,"Chicago, IL",
16024,41.77672167,-87.70559667,"Chicago, IL",
16025,41.77714,-87.70131,"Chicago, IL",
16026,41.77896,-87.69569667,"Chicago, IL",
16027,41.777475,-87.68842833,"Chicago, IL",
16028,41.73509,-87.739625,"Chicago, IL",
16029,41.73364333,-87.73951333,"Chicago, IL",
16030,41.73817167,-87.73799667,"Chicago, IL",
16031,41.73651333,-87.73542167,"Chicago, IL",
16032,41.73518167,-87.73351333,"Chicago, IL",
16033,41.73664667,-87.73057333,"Chicago, IL",
16034,41.735295,-87.72740667,"Chicago, IL",
16035,41.73669667,-87.72581333,"Chicago, IL",
16036,41.73393333,-87.72470167,"Chicago, IL",
16037,41.73661833,-87.72089,"Chicago, IL",
16038,41.73539167,-87.71651833,"Chicago, IL",
16039,41.73814333,-87.716535,"Chicago, IL",
16040,41.736245,-87.71410667,"Chicago, IL",
16041,41.739205,-87.70945833,"Chicago, IL",
16042,41.73538167,-87.71423,"Chicago, IL",
16043,41.739265,-87.70685667,"Chicago, IL",
16044,41.73748833,-87.70235667,"Chicago, IL",
16045,41.73333667,-87.701535,"Chicago, IL",
16046,41.73575667,-87.697035,"Chicago, IL",
16047,41.73982667,-87.714165,"Chicago, IL",
16048,41.73781833,-87.69316,"Chicago, IL",
16049,41.733765,-87.692168,"Chicago, IL",
16050,41.736035,-87.68978167,"Chicago, IL",
16051,41.735605,-87.68755333,"Chicago, IL",
16052,41.73863167,-87.68982167,"Chicago, IL",
16053,41.74060333,-87.68990333,"Chicago, IL",
16054,41.74315167,-87.69113167,"Chicago, IL",
16055,41.74354167,-87.68820833,"Chicago, IL",
16056,41.739055,-87.696715,"Chicago, IL",
16057,41.742126,-87.697238,"Chicago, IL",
16058,41.74242333,-87.70209833,"Chicago, IL",
16059,41.74299667,-87.70535667,"Chicago, IL",
16060,41.74179833,-87.70988667,"Chicago, IL",
16061,41.739405,-87.699165,"Chicago, IL",
16062,41.74172667,-87.71914167,"Chicago, IL",
16063,41.740425,-87.72223333,"Chicago, IL",
16064,41.74032167,-87.72707833,"Chicago, IL",
16065,41.739415,-87.72931,"Chicago, IL",
16066,41.74023667,-87.733105,"Chicago, IL",
16067,41.74163,-87.73833167,"Chicago, IL",
16068,41.73831,-87.74079,"Chicago, IL",
16069,41.745573,-87.740225,"Chicago, IL",
16070,41.74523,-87.7332,"Chicago, IL",
16071,41.74325833,-87.73338333,"Chicago, IL",
16072,41.74276833,-87.72736333,"Chicago, IL",
16073,41.74398,-87.72114667,"Chicago, IL",
16074,41.74537667,-87.71752667,"Chicago, IL",
16075,41.74377333,-87.71430833,"Chicago, IL",
16076,41.74581333,-87.70952,"Chicago, IL",
16077,41.74621167,-87.70291167,"Chicago, IL",
16078,41.74448333,-87.69916,"Chicago, IL",
16079,41.744895,-87.69379333,"Chicago, IL",
16080,41.74763167,-87.687575,"Chicago, IL",
16081,41.74658667,-87.68341333,"Chicago, IL",
16082,41.74955167,-87.68515167,"Chicago, IL",
16083,41.74953333,-87.67984333,"Chicago, IL",
16084,41.75190667,-87.680455,"Chicago, IL",
16085,41.75376167,-87.68602667,"Chicago, IL",
16086,41.75038167,-87.69093667,"Chicago, IL",
16087,41.74810833,-87.69204167,"Chicago, IL",
16088,41.74812833,-87.698075,"Chicago, IL",
16089,41.74924833,-87.70108333,"Chicago, IL",
16090,41.75020167,-87.70465,"Chicago, IL",
16091,41.75020833,-87.70842333,"Chicago, IL",
16092,41.74829167,-87.71173667,"Chicago, IL",
16093,41.749443,-87.71686,"Chicago, IL",
16094,41.74915667,-87.72028833,"Chicago, IL",
16095,41.74567167,-87.72204167,"Chicago, IL",
16096,41.747655,-87.72412667,"Chicago, IL",
16097,41.74669167,-87.7327,"Chicago, IL",
16098,41.74836667,-87.73601167,"Chicago, IL",
16099,41.749678,-87.741583,"Chicago, IL",
16100,41.74969667,-87.73883,"Chicago, IL",
16101,41.75082,-87.74157333,"Chicago, IL",
16102,41.75109667,-87.73962833,"Chicago, IL",
16103,41.75036667,-87.73104333,"Chicago, IL",
16104,41.75080833,-87.73042333,"Chicago, IL",
16105,41.74965167,-87.72422,"Chicago, IL",
16106,41.751485,-87.71128833,"Chicago, IL",
16107,41.75379167,-87.70915667,"Chicago, IL",
16108,41.75384333,-87.706425,"Chicago, IL",
16109,41.75304667,-87.69994833,"Chicago, IL",
16110,41.75333833,-87.69595167,"Chicago, IL",
16111,41.756395,-87.682885,"Chicago, IL",
16112,41.75532667,-87.68608833,"Chicago, IL",
16113,41.75923333,-87.69231667,"Chicago, IL",
16114,41.76280333,-87.69361667,"Chicago, IL",
16115,41.7609,-87.697255,"Chicago, IL",
16116,41.75923333,-87.699575,"Chicago, IL",
16117,41.76404667,-87.69780833,"Chicago, IL",
16118,41.76084167,-87.70206167,"Chicago, IL",
16119,41.758655,-87.706225,"Chicago, IL",
16120,41.759755,-87.70642167,"Chicago, IL",
16121,41.76441667,-87.70273667,"Chicago, IL",
16122,41.76471167,-87.70612,"Chicago, IL",
16123,41.763825,-87.71019,"Chicago, IL",
16124,41.75921667,-87.712125,"Chicago, IL",
16125,41.75643,-87.71009667,"Chicago, IL",
16126,41.75506333,-87.71151833,"Chicago, IL",
16127,41.75346667,-87.71643167,"Chicago, IL",
16128,41.75091833,-87.720415,"Chicago, IL",
16129,41.75323833,-87.72047667,"Chicago, IL",
16130,41.75401833,-87.726815,"Chicago, IL",
16131,41.73477167,-87.684965,"Chicago, IL",
16132,41.75369167,-87.73280833,"Chicago, IL",
16133,41.75513,-87.73641667,"Chicago, IL",
16134,41.75372333,-87.74170667,"Chicago, IL",
16135,41.75673,-87.743175,"Chicago, IL",
16136,41.75810167,-87.73921,"Chicago, IL",
16137,41.761299,-87.741992,"Chicago, IL",
16138,41.75759667,-87.73616833,"Chicago, IL",
16139,41.756215,-87.73202833,"Chicago, IL",
16140,41.760655,-87.72974833,"Chicago, IL",
16141,41.75586833,-87.72453,"Chicago, IL",
16142,41.757395,-87.71957333,"Chicago, IL",
16143,41.76063833,-87.71556667,"Chicago, IL",
16144,41.76247167,-87.714355,"Chicago, IL",
16145,41.76367667,-87.71743167,"Chicago, IL",
16146,41.764475,-87.71097333,"Chicago, IL",
16147,41.766548,-87.719139,"Chicago, IL",
16148,41.764975,-87.721707,"Chicago, IL",
16149,41.762385,-87.720525,"Chicago, IL",
16150,41.760145,-87.732442,"Chicago, IL",
16151,41.76402333,-87.74211333,"Chicago, IL",
16152,41.76839833,-87.72214333,"Chicago, IL",
16153,41.76603167,-87.72764833,"Chicago, IL",
16154,41.77122833,-87.72733833,"Chicago, IL",
16155,41.77132833,-87.73001333,"Chicago, IL",
16156,41.77300833,-87.73420167,"Chicago, IL",
16157,41.77492333,-87.73785,"Chicago, IL",
16158,41.77314333,-87.737805,"Chicago, IL",
16159,41.77057667,-87.73985833,"Chicago, IL",
16160,41.77487667,-87.74277333,"Chicago, IL",
16161,41.77081167,-87.74241167,"Chicago, IL",
16162,41.76643667,-87.71526167,"Chicago, IL",
16163,41.77193,-87.717602,"Chicago, IL",
16164,41.772005,-87.71516833,"Chicago, IL",
16165,41.77087167,-87.71178167,"Chicago, IL",
16166,41.77469833,-87.70902167,"Chicago, IL",
16167,41.77212333,-87.70793333,"Chicago, IL",
16168,41.77392833,-87.7055,"Chicago, IL",
16169,41.77351833,-87.70237167,"Chicago, IL",
16170,41.77222833,-87.69799833,"Chicago, IL",
16171,41.77507667,-87.69725167,"Chicago, IL",
16172,41.77228667,-87.694375,"Chicago, IL",
16173,41.77561333,-87.69242167,"Chicago, IL",
16174,41.77011167,-87.690105,"Chicago, IL",
16175,41.76631,-87.69181,"Chicago, IL",
16176,41.768325,-87.68813833,"Chicago, IL",
16177,41.76412833,-87.69046833,"Chicago, IL",
16178,41.76481333,-87.684385,"Chicago, IL",
16179,41.774607,-87.715348,"Chicago, IL",
16180,41.77460333,-87.72013,"Chicago, IL",
16181,41.77216667,-87.721955,"Chicago, IL",
16182,41.77305833,-87.72867833,"Chicago, IL",
16183,41.77369333,-87.68723167,"Chicago, IL",
16184,41.77242167,-87.68708333,"Chicago, IL",
16185,41.75924833,-87.68742167,"Chicago, IL",
16186,41.761058,-87.68744,"Chicago, IL",
16187,41.77843667,-87.68149,"Chicago, IL",
16188,41.77404167,-87.67526167,"Chicago, IL",
16189,41.77408,-87.66342167,"Chicago, IL",
16190,41.75983,-87.67612,"Chicago, IL",
16191,41.769805,-87.67414833,"Chicago, IL",
16192,41.77159333,-87.66666667,"Chicago, IL",
16193,41.767685,-87.66786333,"Chicago, IL",
16194,41.76130833,-87.66612333,"Chicago, IL",
16195,41.77864167,-87.67376333,"Chicago, IL",
16196,41.76255667,-87.67339667,"Chicago, IL",
16197,41.78163333,-87.67554167,"Chicago, IL",
16198,41.75904,-87.67053833,"Chicago, IL",
16199,41.77586167,-87.68292,"Chicago, IL",
16200,41.76621333,-87.67611167,"Chicago, IL",
16201,41.79320333,-87.67947,"Chicago, IL",
16202,41.79063,-87.68106,"Chicago, IL",
16203,41.79021167,-87.6772,"Chicago, IL",
16204,41.78614833,-87.68075333,"Chicago, IL",
16205,41.78411833,-87.67686833,"Chicago, IL",
16206,41.78698,-87.67463333,"Chicago, IL",
16207,41.79074667,-87.67286167,"Chicago, IL",
16208,41.79010667,-87.66871,"Chicago, IL",
16209,41.78380667,-87.67158333,"Chicago, IL",
16210,41.78651,-87.66596667,"Chicago, IL",
16211,41.76574,-87.66401167,"Chicago, IL",
16212,41.76481833,-87.66975333,"Chicago, IL",
16213,41.76178333,-87.66974167,"Chicago, IL",
16214,41.7791765,-87.68506467,"Chicago, IL",
16215,41.793075,-87.67427833,"Chicago, IL",
16216,41.79627167,-87.68279667,"Chicago, IL",
16217,41.83000667,-87.71647,"Chicago, IL",
16218,41.82467833,-87.710855,"Chicago, IL",
16219,41.822315,-87.70680167,"Chicago, IL",
16220,41.82217667,-87.70013667,"Chicago, IL",
16221,41.820385,-87.699282,"Chicago, IL",
16222,41.81835167,-87.70385167,"Chicago, IL",
16223,41.817305,-87.69932833,"Chicago, IL",
16224,41.81535833,-87.70430167,"Chicago, IL",
16225,41.80994833,-87.69663667,"Chicago, IL",
16226,41.811315,-87.70449,"Chicago, IL",
16227,41.80793667,-87.70244833,"Chicago, IL",
16228,41.80680833,-87.69770333,"Chicago, IL",
16229,41.80552833,-87.70416,"Chicago, IL",
16230,41.79918333,-87.698225,"Chicago, IL",
16231,41.79744333,-87.70075333,"Chicago, IL",
16232,41.79907333,-87.70437667,"Chicago, IL",
16233,41.79531667,-87.70294167,"Chicago, IL",
16234,41.793465,-87.70459167,"Chicago, IL",
16235,41.79409667,-87.69863667,"Chicago, IL",
16236,41.79412333,-87.693585,"Chicago, IL",
16237,41.794375,-87.69063333,"Chicago, IL",
16238,41.75967333,-87.66422167,"Chicago, IL",
16239,41.81944167,-87.72814167,"Chicago, IL",
16240,41.81648167,-87.72603667,"Chicago, IL",
16241,41.811395,-87.72879667,"Chicago, IL",
16242,41.80824167,-87.725265,"Chicago, IL",
16243,41.80493333,-87.72541333,"Chicago, IL",
16244,41.80233667,-87.72372833,"Chicago, IL",
16245,41.7751,-87.72322333,"Chicago, IL",
16246,41.77830333,-87.72605,"Chicago, IL",
16247,41.78031167,-87.72590667,"Chicago, IL",
16248,41.78400667,-87.72777333,"Chicago, IL",
16249,41.78222667,-87.72516833,"Chicago, IL",
16250,41.78722833,-87.72526833,"Chicago, IL",
16251,41.78977,-87.72573167,"Chicago, IL",
16252,41.79141,-87.72377167,"Chicago, IL",
16253,41.79313333,-87.724245,"Chicago, IL",
16254,41.79725,-87.72828667,"Chicago, IL",
16255,41.79899,-87.72350833,"Chicago, IL",
16256,41.80137667,-87.72825167,"Chicago, IL",
16257,41.776866,-87.72204,"Chicago, IL",
16258,41.778272,-87.717748,"Chicago, IL",
16259,41.778279,-87.715303,"Chicago, IL",
16260,41.77918,-87.70859833,"Chicago, IL",
16261,41.77672167,-87.70559667,"Chicago, IL",
16262,41.78047667,-87.70304667,"Chicago, IL",
16263,41.77714,-87.70131,"Chicago, IL",
16264,41.77896,-87.69569667,"Chicago, IL",
16265,41.77870333,-87.69237833,"Chicago, IL",
16266,41.777475,-87.68842833,"Chicago, IL",
16267,41.78426333,-87.68834167,"Chicago, IL",
16268,41.78269333,-87.69413,"Chicago, IL",
16269,41.782665,-87.69658,"Chicago, IL",
16270,41.78095667,-87.69945333,"Chicago, IL",
16271,41.78190167,-87.70367,"Chicago, IL",
16272,41.78109833,-87.70815667,"Chicago, IL",
16273,41.78104167,-87.715555,"Chicago, IL",
16274,41.77979833,-87.71835667,"Chicago, IL",
16275,41.78055,-87.72339,"Chicago, IL",
16276,41.78373833,-87.71812667,"Chicago, IL",
16277,41.78597333,-87.71494167,"Chicago, IL",
16278,41.78386167,-87.71046167,"Chicago, IL",
16279,41.78668833,-87.70463167,"Chicago, IL",
16280,41.78670833,-87.70095333,"Chicago, IL",
16281,41.78442333,-87.699085,"Chicago, IL",
16282,41.78681,-87.69485667,"Chicago, IL",
16283,41.78659833,-87.68858833,"Chicago, IL",
16284,41.78482,-87.68396667,"Chicago, IL",
16285,41.78821667,-87.68560167,"Chicago, IL",
16286,41.79004833,-87.68873167,"Chicago, IL",
16287,41.791965,-87.68421667,"Chicago, IL",
16288,41.792705,-87.688375,"Chicago, IL",
16289,41.79189333,-87.69244,"Chicago, IL",
16290,41.78943833,-87.69618333,"Chicago, IL",
16291,41.78978833,-87.70289,"Chicago, IL",
16292,41.78781667,-87.707775,"Chicago, IL",
16293,41.78826167,-87.71583167,"Chicago, IL",
16294,41.784605,-87.72060167,"Chicago, IL",
16295,41.788145,-87.71940667,"Chicago, IL",
16296,41.79168333,-87.70904,"Chicago, IL",
16297,41.792425,-87.71278833,"Chicago, IL",
16298,41.791095,-87.71584333,"Chicago, IL",
16299,41.796955,-87.71407667,"Chicago, IL",
16300,41.79102333,-87.72054,"Chicago, IL",
16301,41.79373333,-87.719355,"Chicago, IL",
16302,41.79515167,-87.722615,"Chicago, IL",
16303,41.79700167,-87.72017167,"Chicago, IL",
16304,41.79888,-87.71783333,"Chicago, IL",
16305,41.80049167,-87.72198833,"Chicago, IL",
16306,41.80028667,-87.714855,"Chicago, IL",
16307,41.80417833,-87.72069,"Chicago, IL",
16308,41.80673667,-87.71575,"Chicago, IL",
16309,41.80798,-87.71892833,"Chicago, IL",
16310,41.81169,-87.71987167,"Chicago, IL",
16311,41.8152,-87.72299333,"Chicago, IL",
16312,41.82330667,-87.72420833,"Chicago, IL",
16313,41.79539,-87.707925,"Chicago, IL",
16314,41.797375,-87.705867,"Chicago, IL",
16315,41.79579667,-87.71155167,"Chicago, IL",
16316,41.799025,-87.710465,"Chicago, IL",
16317,41.80107333,-87.70942167,"Chicago, IL",
16318,41.806873,-87.706811,"Chicago, IL",
16319,41.80620667,-87.71142167,"Chicago, IL",
16320,41.81001667,-87.70706833,"Chicago, IL",
16321,41.81033667,-87.71119,"Chicago, IL",
16322,41.81364333,-87.70721,"Chicago, IL",
16323,41.81357333,-87.711845,"Chicago, IL",
16324,41.81530167,-87.709765,"Chicago, IL",
16325,41.82452167,-87.71556167,"Chicago, IL",
16326,41.772005,-87.71516833,"Chicago, IL",
16327,41.77469833,-87.70902167,"Chicago, IL",
16328,41.77392833,-87.7055,"Chicago, IL",
16329,41.77351833,-87.70237167,"Chicago, IL",
16330,41.77222833,-87.69799833,"Chicago, IL",
16331,41.77507667,-87.69725167,"Chicago, IL",
16332,41.77228667,-87.694375,"Chicago, IL",
16333,41.77561333,-87.69242167,"Chicago, IL",
16334,41.774607,-87.715348,"Chicago, IL",
16335,41.77460333,-87.72013,"Chicago, IL",
16336,41.77216667,-87.721955,"Chicago, IL",
16337,41.77369333,-87.68723167,"Chicago, IL",
16338,41.80921667,-87.75245167,"Chicago, IL",
16339,41.81336,-87.75127833,"Chicago, IL",
16340,41.80929,-87.74988833,"Chicago, IL",
16341,41.81127167,-87.74799833,"Chicago, IL",
16342,41.80815667,-87.74623667,"Chicago, IL",
16343,41.80955167,-87.743375,"Chicago, IL",
16344,41.80957667,-87.74134833,"Chicago, IL",
16345,41.81319667,-87.74027333,"Chicago, IL",
16346,41.81487167,-87.74267833,"Chicago, IL",
16347,41.81625,-87.73776667,"Chicago, IL",
16348,41.81358833,-87.73265167,"Chicago, IL",
16349,41.81935833,-87.73069667,"Chicago, IL",
16350,41.81637,-87.73063333,"Chicago, IL",
16351,41.81944167,-87.72814167,"Chicago, IL",
16352,41.81648167,-87.72603667,"Chicago, IL",
16353,41.81526667,-87.72692833,"Chicago, IL",
16354,41.811395,-87.72879667,"Chicago, IL",
16355,41.808735,-87.73252667,"Chicago, IL",
16356,41.80727333,-87.73769667,"Chicago, IL",
16357,41.80593167,-87.73880667,"Chicago, IL",
16358,41.80586,-87.74375833,"Chicago, IL",
16359,41.80584333,-87.748695,"Chicago, IL",
16360,41.80703167,-87.754175,"Chicago, IL",
16361,41.80237333,-87.74701,"Chicago, IL",
16362,41.80221167,-87.742435,"Chicago, IL",
16363,41.80411,-87.73883667,"Chicago, IL",
16364,41.80598833,-87.73522,"Chicago, IL",
16365,41.80605333,-87.73155167,"Chicago, IL",
16366,41.80939833,-87.73072333,"Chicago, IL",
16367,41.80824167,-87.725265,"Chicago, IL",
16368,41.80418167,-87.72774333,"Chicago, IL",
16369,41.80493333,-87.72541333,"Chicago, IL",
16370,41.80233667,-87.72372833,"Chicago, IL",
16371,41.80232333,-87.73266167,"Chicago, IL",
16372,41.80055333,-87.73679667,"Chicago, IL",
16373,41.79959,-87.74038167,"Chicago, IL",
16374,41.80042333,-87.744815,"Chicago, IL",
16375,41.79845333,-87.74772333,"Chicago, IL",
16376,41.80032167,-87.750905,"Chicago, IL",
16377,41.79748167,-87.753315,"Chicago, IL",
16378,41.80012,-87.75466,"Chicago, IL",
16379,41.79718167,-87.75626167,"Chicago, IL",
16380,41.79975333,-87.75967833,"Chicago, IL",
16381,41.80001667,-87.76314667,"Chicago, IL",
16382,41.79827667,-87.76434333,"Chicago, IL",
16383,41.79626667,-87.76226333,"Chicago, IL",
16384,41.795705,-87.765925,"Chicago, IL",
16385,41.79819333,-87.76922333,"Chicago, IL",
16386,41.79992833,-87.76732833,"Chicago, IL",
16387,41.79814167,-87.77286167,"Chicago, IL",
16388,41.79493667,-87.77083333,"Chicago, IL",
16389,41.796285,-87.77524833,"Chicago, IL",
16390,41.79402,-87.77694167,"Chicago, IL",
16391,41.79973167,-87.77537167,"Chicago, IL",
16392,41.79799333,-87.77896833,"Chicago, IL",
16393,41.799655,-87.780205,"Chicago, IL",
16394,41.79611833,-87.78008667,"Chicago, IL",
16395,41.79278,-87.780745,"Chicago, IL",
16396,41.79426167,-87.78498167,"Chicago, IL",
16397,41.79788,-87.78501,"Chicago, IL",
16398,41.79954833,-87.78634167,"Chicago, IL",
16399,41.79779,-87.789935,"Chicago, IL",
16400,41.796045,-87.78745333,"Chicago, IL",
16401,41.79475667,-87.79128333,"Chicago, IL",
16402,41.79937833,-87.7925,"Chicago, IL",
16403,41.79771667,-87.79610333,"Chicago, IL",
16404,41.79411167,-87.79591833,"Chicago, IL",
16405,41.795805,-87.80100167,"Chicago, IL",
16406,41.79754333,-87.798535,"Chicago, IL",
16407,41.79403333,-87.80093333,"Chicago, IL",
16408,41.79146333,-87.79883833,"Chicago, IL",
16409,41.78844,-87.80071667,"Chicago, IL",
16410,41.78853333,-87.79570333,"Chicago, IL",
16411,41.79162333,-87.79387667,"Chicago, IL",
16412,41.791645,-87.78907667,"Chicago, IL",
16413,41.79042667,-87.79092667,"Chicago, IL",
16414,41.79056,-87.78484167,"Chicago, IL",
16415,41.790095,-87.78047333,"Chicago, IL",
16416,41.79078333,-87.77386333,"Chicago, IL",
16417,41.79205667,-87.77077333,"Chicago, IL",
16418,41.79221667,-87.765905,"Chicago, IL",
16419,41.79446667,-87.76049167,"Chicago, IL",
16420,41.79457833,-87.75568833,"Chicago, IL",
16421,41.79464833,-87.75319167,"Chicago, IL",
16422,41.791065,-87.76245167,"Chicago, IL",
16423,41.78909833,-87.76646333,"Chicago, IL",
16424,41.788975,-87.76328167,"Chicago, IL",
16425,41.78898833,-87.77134667,"Chicago, IL",
16426,41.78704667,-87.776205,"Chicago, IL",
16427,41.78855,-87.78176667,"Chicago, IL",
16428,41.78491167,-87.78094333,"Chicago, IL",
16429,41.786885,-87.78462333,"Chicago, IL",
16430,41.78487333,-87.789475,"Chicago, IL",
16431,41.784905,-87.794385,"Chicago, IL",
16432,41.78482833,-87.79808167,"Chicago, IL",
16433,41.78662333,-87.80066333,"Chicago, IL",
16434,41.78239,-87.798475,"Chicago, IL",
16435,41.78093167,-87.79428333,"Chicago, IL",
16436,41.78127,-87.79049167,"Chicago, IL",
16437,41.78084333,-87.78794667,"Chicago, IL",
16438,41.782625,-87.78623,"Chicago, IL",
16439,41.78139833,-87.78204667,"Chicago, IL",
16440,41.78149,-87.77834167,"Chicago, IL",
16441,41.784755,-87.77293833,"Chicago, IL",
16442,41.78718667,-87.76885,"Chicago, IL",
16443,41.78556167,-87.76279833,"Chicago, IL",
16444,41.78159,-87.77349667,"Chicago, IL",
16445,41.77975333,-87.77220167,"Chicago, IL",
16446,41.78110833,-87.77730167,"Chicago, IL",
16447,41.77761667,-87.78113833,"Chicago, IL",
16448,41.7781,-87.786135,"Chicago, IL",
16449,41.77804833,-87.79112,"Chicago, IL",
16450,41.77871833,-87.795865,"Chicago, IL",
16451,41.77926,-87.80148667,"Chicago, IL",
16452,41.77600833,-87.798255,"Chicago, IL",
16453,41.77459333,-87.80014333,"Chicago, IL",
